,sku,title,quantity,total_price,base_price,order_code,state,status,pickup_point_id,city,delivery_mode,creation_date,is_kaspi_delivery,courier_transmission_date,express,firstMileCourier,order_delivery_cost_for_seller,delivery_cost,delivery_address_city,Delivery_type,Date
803,103548759_937900285,Одеяло Aline Home HIT180983 200x210 всесезонное + 2 подушки,1,22800,22800,340584025,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1711202237139,True,1711278404000.0,False,Zammler,1231,0,Туркестан,Zammler,2024-03-23
791,101266824_253701274,Xiaomi Mijia Mi Induction Cooker Lite DCL002CM белый-черный,1,26000,26000,340548327,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1711193127771,False,,,,0,0,,Pickup,2024-03-23
796,110950851_953258,Xiaomi Mijia Dryer H501 фен 1600 W,1,29600,29600,340561523,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_LOCAL,1711196134839,True,1711198587000.0,True,Yandex,1511,995,Астана,Express,2024-03-23
789,112534624_721144524,Автокомпрессор Xiaomi цифровой MJCQB06QW,1,18000,18000,340452216,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1711171513819,True,1711182384000.0,True,Yandex,1511,995,Астана,Express,2024-03-23
805,103535997_260504959,Очиститель воздуха Xiaomi AC-M17-SC белый,1,56200,56200,340969408,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1711339704275,True,1711464186000.0,False,Zammler,1679,0,Астана,Zammler,2024-03-24
798,103535997_260504959,Очиститель воздуха Xiaomi AC-M17-SC белый,1,56200,56200,340728508,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1711262032235,True,1711285850000.0,False,Zammler,1007,0,Алматы,Zammler,2024-03-24
800,110131962_781983390,"Массажер Fortis напольный вибрационный, разминающий",1,48000,48000,340998538,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1711347506169,True,,False,Zammler,1679,0,Шымкент,Zammler,2024-03-25
799,112534624_721144524,Автокомпрессор Xiaomi цифровой MJCQB06QW,1,18000,18000,341136697,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1711375780533,True,,False,,0,0,Актобе,Zammler,2024-03-25
802,113750418_683335493,18600300_243817 ,1,8700,8700,341476547,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1711473106558,True,1711515425000.0,True,Yandex,727,995,Астана,Express,2024-03-26
817,109990054_244195975,Xiaomi Smart Air Fryer Pro MAF025 белый,1,45200,45200,341564379,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1711513688806,True,1711616835000.0,False,Zammler,1231,0,Усть-Каменогорск,Zammler,2024-03-26
806,112534624_721144524,Автокомпрессор Xiaomi цифровой MJCQB06QW,1,18000,18000,341977179,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1711622124893,False,,,,0,0,Астана,Pickup,2024-03-28
804,109990054_244195975,Xiaomi Smart Air Fryer Pro MAF025 белый,1,45200,45200,342230659,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1711699845242,True,,True,,0,995,Астана,Express,2024-03-29
807,109990054_244195975,Xiaomi Smart Air Fryer Pro MAF025 белый,1,45200,45200,342231454,ARCHIVE,CANCELLED,17186215_PP1,,DELIVERY_PICKUP,1711699959785,False,,,,0,0,,Pickup,2024-03-29
809,116361521_722557623,"Комплект 2-спальный Fiesta  Aknaz_68884, наволочки: 50x70 см, страйп-сатин",1,23888,23888,342411816,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1711741059434,True,1711889146000.0,False,Zammler,1231,0,Алматы,Zammler,2024-03-29
808,114804776_474725189,Одеяло 6884 195x215 зимнее,1,22900,22900,342669864,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1711812906162,False,,,,0,0,,Pickup,2024-03-30
810,248810,Одеяло 17186215_248810 155x215 зимнее,1,17490,17490,343119443,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_LOCAL,1711943229426,True,,False,Zammler,727,0,Алматы,Zammler,2024-03-31
811,113750418_683335493,18600300_243817 ,1,8400,8400,343566810,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1712055661313,False,,,,0,0,Астана,Pickup,2024-04-02
812,112914044_849011052,Xiaomi CMJ03LX-G фен-щетка 1800 W,1,23988,23988,343670070,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1712077359373,False,,,,0,0,,Pickup,2024-04-02
813,114804776_474725189,Одеяло 6884 195x215 зимнее,1,22699,22699,343694352,ARCHIVE,RETURNED,17186215_PP1,,DELIVERY_LOCAL,1712082835649,False,,,,0,0,Астана,Pickup,2024-04-02
814,112914044_849011052,Xiaomi CMJ03LX-G фен-щетка 1800 W,1,23988,23988,344035587,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1712173790632,True,,False,Zammler,1231,0,,Zammler,2024-04-03
818,112914044_911508767,Xiaomi CMJ03LX-G фен-щетка 1800 W,1,23980,23980,344214092,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1712228278669,True,1712239697000.0,False,Zammler,1231,0,,Zammler,2024-04-04
815,110131962_781983390,"Массажер Fortis напольный вибрационный, разминающий",1,48000,48000,344573074,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1712323848533,False,,,,0,0,,Pickup,2024-04-05
816,103535997_260504959,Очиститель воздуха Xiaomi AC-M17-SC белый,1,54170,54170,344657351,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1712344871066,True,,True,,0,995,Астана,Express,2024-04-05
822,116361521_722557623,"Комплект 2-спальный Fiesta  Aknaz_68884, наволочки: 50x70 см, страйп-сатин",1,23888,23888,344970742,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1712429253118,True,1712491355000.0,False,Zammler,1231,0,Алматы,Zammler,2024-04-06
821,107916082_188421132,"D.A.U. Home Textiles полотенце DAU0044 150x70 см 2 шт, хлопок",1,9000,9000,345181661,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1712488609275,True,1712502416000.0,True,Yandex,1511,995,Астана,Express,2024-04-07
820,114975323_827253591,Одеяло 17186215_248810 155x215 зимнее,1,17480,17480,345181661,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1712488609275,True,1712502416000.0,True,Yandex,1511,995,Астана,Express,2024-04-07
819,103535997_260504959,Очиститель воздуха Xiaomi AC-M17-SC белый,1,54170,54170,345100630,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1712475621626,True,,True,,0,995,Астана,Express,2024-04-07
823,106214213_124006097,Электрочайник Xiaomi Mijia Thermostatic Electric Kettle 2 белый,1,15530,15530,347167415,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1713000482648,False,,,,0,0,Астана,Pickup,2024-04-13
824,107916082_188421132,"D.A.U. Home Textiles полотенце DAU0044 150x70 см 2 шт, хлопок",2,18000,9000,347230359,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1713012159799,True,,True,Yandex,1511,995,Астана,Express,2024-04-13
825,114804776_474725189,Одеяло 6884 195x215 зимнее,1,21999,21999,347264366,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1713019481341,True,,False,Zammler,1231,0,Семей,Zammler,2024-04-13
829,114804776_780162177,Одеяло 6884 195x215 зимнее,1,21999,21999,347518060,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713086742708,True,1713095421000.0,False,Zammler,1231,0,Семей,Zammler,2024-04-14
830,116312355_201267044,"Комплект евро макси 100546, наволочки: 50x70 см, сатин",1,34000,34000,347728282,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713131243982,True,1713184016000.0,False,Zammler,1231,0,Алматы,Zammler,2024-04-14
826,106214213_124006097,Электрочайник Xiaomi Mijia Thermostatic Electric Kettle 2 белый,1,15530,15530,347532766,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1713089441179,True,1713090324000.0,True,Yandex,1511,995,Астана,Express,2024-04-14
827,106214213_124006097,Электрочайник Xiaomi Mijia Thermostatic Electric Kettle 2 белый,1,17000,17000,347572700,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1713096360299,True,1713098255000.0,True,Yandex,1511,995,Астана,Express,2024-04-14
828,103535997_260504959,Очиститель воздуха Xiaomi AC-M17-SC белый,1,51000,51000,347834788,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1713168693419,True,,False,Zammler,1679,0,Актау,Zammler,2024-04-15
832,107916082_188421132,"D.A.U. Home Textiles полотенце DAU0044 150x70 см 2 шт, хлопок",1,9000,9000,348123470,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713244624556,True,1713352860000.0,False,Zammler,783,0,Алматы,Zammler,2024-04-16
836,110558549_049443050,16978008_822884 белый XXL,1,8000,8000,348233239,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713320837249,True,1713352862000.0,False,Zammler,783,0,Талдыкорган,Zammler,2024-04-16
831,109990054_678590186,Xiaomi Smart Air Fryer Pro MAF025 белый,1,44960,44960,348322821,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713335267337,True,1713352864000.0,False,Zammler,1231,0,Павлодар,Zammler,2024-04-17
844,106090911_070196100,"Комплект 2-спальный Kochere K635000081, наволочки: 50x70 см, страйп-сатин",1,23300,23300,348912419,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1713456838184,True,1713537636000.0,False,Zammler,1231,0,Алматы,Zammler,2024-04-18
833,110558549_049443050,16978008_822884 белый XXL,1,8800,8800,348835635,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1713441702799,True,,False,Zammler,783,0,Актау,Zammler,2024-04-18
835,109990054_678590186,Xiaomi Smart Air Fryer Pro MAF025 белый,1,44960,44960,348956467,ARCHIVE,RETURNED,17186215_PP1,,DELIVERY_PICKUP,1713466179296,False,,,,0,0,,Pickup,2024-04-18
